"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000027610",0.49379876606589,0.000618888898722693,"Gss","significant"
"ENSMUSG00000027611",-0.18495438791596,0.55684249780022,"Procr","non-significant"
"ENSMUSG00000027613",0.119801340158902,0.169257316684919,"Eif6","non-significant"
"ENSMUSG00000027615",0.114527778369107,0.398314858160066,"Hps3","non-significant"
"ENSMUSG00000027618",-0.121958097025597,0.038626513796996,"Nfs1","significant"
"ENSMUSG00000027620",-0.241434924665931,0.00261933764228027,"Rbm39","significant"
"ENSMUSG00000027624",0.886013250225848,3.07866523950574e-17,"Epb41l1","significant"
"ENSMUSG00000027628",-0.0783433489701091,0.365847324082701,"Aar2","non-significant"
"ENSMUSG00000027630",0.057108298123051,0.705624197140864,"Tbl1xr1","non-significant"
"ENSMUSG00000027634",-0.240433427195349,0.00186658849831453,"Ndrg3","significant"
"ENSMUSG00000027635",0.20949060584451,0.432769013555163,"Dsn1","non-significant"
"ENSMUSG00000027637",-0.0235237953868098,0.8648759536279,"Rab5if","non-significant"
"ENSMUSG00000027639",0.0645237671201477,0.603087882689927,"Samhd1","non-significant"
"ENSMUSG00000027641",0.2785687598289,0.289108063564464,"Rbl1","non-significant"
"ENSMUSG00000027642",0.270868590938946,0.000110437047713655,"Rpn2","significant"
"ENSMUSG00000027646",0.924993426656948,1.69896325456999e-11,"Src","significant"
"ENSMUSG00000027649",-0.172933125968722,0.134533681595695,"Ctnnbl1","non-significant"
"ENSMUSG00000027650",-0.329743131006898,6.3470672696925e-06,"Tti1","significant"
"ENSMUSG00000027651",-0.377783818373618,8.76958686324385e-12,"Rprd1b","significant"
"ENSMUSG00000027652",-0.484101122084583,2.51453673095541e-10,"Ralgapb","significant"
"ENSMUSG00000027654",-1.31324276627441,0.0420048605662039,"Fam83d","significant"
"ENSMUSG00000027655",-0.36105473741666,2.24981543327835e-05,"Dhx35","significant"
"ENSMUSG00000027656",-0.0170243906099633,0.97239187613434,"Ccn5","non-significant"
"ENSMUSG00000027660",-0.275457626406377,0.192480057269038,"Skil","non-significant"
"ENSMUSG00000027661",0.358548109409634,0.127680154727654,"Slc2a10","non-significant"
"ENSMUSG00000027663",0.300968067239357,0.022033687308993,"Zmat3","significant"
"ENSMUSG00000027665",-0.0593174962381626,0.6022380254683,"Pik3ca","non-significant"
"ENSMUSG00000027667",-0.273771682876219,1.7453474325313e-05,"Zfp639","significant"
"ENSMUSG00000027668",-0.391126417356028,1.18604880322288e-07,"Mfn1","significant"
"ENSMUSG00000027669",0.097820219412136,0.60975591234391,"Gnb4","non-significant"
"ENSMUSG00000027670",0.268042833371037,0.751066280315163,"Ocstamp","non-significant"
"ENSMUSG00000027671",0.129910283671362,0.225129900851678,"Actl6a","non-significant"
"ENSMUSG00000027673",-0.186852417305978,0.0695625457423118,"Ndufb5","non-significant"
"ENSMUSG00000027674",0.395749541598913,0.619814514173258,"Pex5l","non-significant"
"ENSMUSG00000027676",1.03977796603945,0.0736887286499387,"Ccdc39","non-significant"
"ENSMUSG00000027677",-0.244270112007047,0.025929446075891,"Ttc14","significant"
"ENSMUSG00000027678",-0.427754806692048,0.000249174600124279,"Ncoa3","significant"
"ENSMUSG00000027679",0.0193184512497042,0.885552227198631,"Dnajc19","non-significant"
"ENSMUSG00000027680",0.0444976544215242,0.674448081988279,"Fxr1","non-significant"
"ENSMUSG00000027684",-0.287554160592979,0.0306299420650531,"Mecom","significant"
"ENSMUSG00000027690",2.41890758527719,0.0572745745748444,"Slc2a2","non-significant"
"ENSMUSG00000027692",-0.120725457274241,0.162477609408151,"Tnik","non-significant"
"ENSMUSG00000027695",-0.0923916366910634,0.73195600306934,"Pld1","non-significant"
"ENSMUSG00000027698",-0.650040316605817,7.85796374589322e-05,"Nceh1","significant"
"ENSMUSG00000027699",1.61752277784735,0.0441632312562963,"Ect2","significant"
"ENSMUSG00000027706",0.132219952127858,0.0380772669482424,"Sec62","significant"
"ENSMUSG00000027708",-0.191057672878088,0.0318303566821659,"Dcun1d1","significant"
"ENSMUSG00000027709",-0.280398378980695,1.01473619041198e-06,"Mccc1","significant"
"ENSMUSG00000027710",-0.208281603066294,0.00244814866802028,"Acad9","significant"
"ENSMUSG00000027712",0.900101225113584,5.42630128189364e-10,"Anxa5","significant"
"ENSMUSG00000027713",1.80920315529593,0.00579827882561698,"1810062G17Rik","significant"
"ENSMUSG00000027714",0.10822593947156,0.36134573952977,"Exosc9","non-significant"
"ENSMUSG00000027715",1.53296445834481,0.0030036216548628,"Ccna2","significant"
"ENSMUSG00000027716",0.116394280172954,0.674004965457475,"Trpc3","non-significant"
"ENSMUSG00000027722",-0.0621601019076082,0.685883837222605,"Afg2a","non-significant"
"ENSMUSG00000027737",2.2984664042605,4.23234638886093e-05,"Slc7a11","significant"
"ENSMUSG00000027739",0.182262992092617,0.166838667119072,"Rab33b","non-significant"
"ENSMUSG00000027742",-0.647283729038339,7.43861906333911e-07,"Cog6","significant"
"ENSMUSG00000027744",2.06837122569757,0.00753917245467709,"Stoml3","significant"
"ENSMUSG00000027746",0.339190095466907,7.42053520033796e-06,"Ufm1","significant"
"ENSMUSG00000027748",0.379420125136546,0.73195600306934,"Trpc4","non-significant"
"ENSMUSG00000027750",2.19588869934532,0.00556984736480135,"Postn","significant"
"ENSMUSG00000027751",0.0264036545054714,0.871156516764439,"Supt20","non-significant"
"ENSMUSG00000027752",-0.0213039270129202,0.898003588849828,"Exosc8","non-significant"
"ENSMUSG00000027761",3.37587699805275,0.0333185866358424,"Aadac","significant"
"ENSMUSG00000027762",0.347339335635288,0.87860108531757,"Sucnr1","non-significant"
"ENSMUSG00000027763",-0.307049988698377,0.000859086464327933,"Mbnl1","significant"
"ENSMUSG00000027765",-0.312020115914794,0.102291488118134,"P2ry1","non-significant"
"ENSMUSG00000027770",-0.180074284784268,0.0336083182161457,"Dhx36","significant"
"ENSMUSG00000027774",-0.280509355587329,5.61469038049179e-07,"Gfm1","significant"
"ENSMUSG00000027775",-0.0524970874283901,0.624234124752376,"Mfsd1","non-significant"
"ENSMUSG00000027776",-0.24172462821076,0.383950394877992,"Il12a","non-significant"
"ENSMUSG00000027777",-0.190605555492333,0.38312882763952,"Schip1","non-significant"
"ENSMUSG00000027778",-0.187178013976806,0.211589671184304,"Ift80","non-significant"
"ENSMUSG00000027782",-0.310334780090617,0.00019647183765001,"Kpna4","significant"
"ENSMUSG00000027784",-0.685841188401367,5.58708273451161e-14,"Ppm1l","significant"
"ENSMUSG00000027787",0.100126857937588,0.371742486410119,"Nmd3","non-significant"
"ENSMUSG00000027792",-0.0633605070683073,0.799381078139125,"Bche","non-significant"
"ENSMUSG00000027794",3.366611648984,0.0398822324033339,"Sohlh2","significant"
"ENSMUSG00000027796",1.19832826285057,2.78379404012047e-05,"Smad9","significant"
"ENSMUSG00000027797",1.75027836786225,1.89065185331807e-25,"Dclk1","significant"
"ENSMUSG00000027799",-0.177273489489097,0.132429536566744,"Nbea","non-significant"
"ENSMUSG00000027800",-0.137616655776356,0.43628972034673,"Tm4sf1","non-significant"
"ENSMUSG00000027803",0.24124265587677,0.107805975296601,"Wwtr1","non-significant"
"ENSMUSG00000027804",-0.170824711275862,0.273323033715074,"Ppid","non-significant"
"ENSMUSG00000027805",-0.316991241371122,0.000384106071378256,"Pfn2","significant"
"ENSMUSG00000027806",-0.197625105778661,0.0100273899236787,"Tsc22d2","significant"
"ENSMUSG00000027808",0.541993306604312,1.36038210410477e-12,"Serp1","significant"
"ENSMUSG00000027809",-0.12551891659849,0.17810672614462,"Etfdh","non-significant"
"ENSMUSG00000027810",0.0970822934254375,0.324660822954654,"Eif2a","non-significant"
"ENSMUSG00000027811",0.375358262521023,0.21708728114012,"4930579G24Rik","non-significant"
"ENSMUSG00000027820",-0.691304260729336,0.000998107507313557,"Mme","significant"
"ENSMUSG00000027822",0.542510479639186,2.55486830541104e-05,"Slc33a1","significant"
"ENSMUSG00000027823",0.245511329727394,4.77092967756365e-05,"Gmps","significant"
"ENSMUSG00000027824",-1.19977291085907,0.0225993439481658,"Vmn2r1","significant"
"ENSMUSG00000027827",-1.29708660975334,4.45996954686569e-09,"Kcnab1","significant"
"ENSMUSG00000027828",0.648776257849586,7.82955404950326e-10,"Ssr3","significant"
"ENSMUSG00000027829",0.0722466286670984,0.717223193751516,"Ccnl1","non-significant"
"ENSMUSG00000027831",1.21033063984113,0.397913893606337,"Veph1","non-significant"
"ENSMUSG00000027832",0.411997165425777,0.195520045186358,"Ptx3","non-significant"
"ENSMUSG00000027833",0.397197677929001,0.12991395649021,"Shox2","non-significant"
"ENSMUSG00000027834",-0.240238506881733,0.487093211891252,"Serpini1","non-significant"
"ENSMUSG00000027835",-0.283342802452633,0.0225816805662766,"Pdcd10","significant"
"ENSMUSG00000027840",0.421319137981876,0.732441203974759,"Wnt2b","non-significant"
"ENSMUSG00000027843",0.824602129944793,0.0189413506989475,"Ptpn22","significant"
"ENSMUSG00000027845",-0.119040037888159,0.633809841554806,"Dclre1b","non-significant"
"ENSMUSG00000027848",0.879467397021742,1.8354920815573e-05,"Olfml3","significant"
"ENSMUSG00000027852",0.0238649763221433,0.82827948379013,"Nras","non-significant"
"ENSMUSG00000027854",0.00649117250730979,0.960877945842563,"Sike1","non-significant"
"ENSMUSG00000027858",-0.0533883169356573,0.874707960228484,"Tspan2","non-significant"
"ENSMUSG00000027859",1.84107120354032,0.00529616560558827,"Ngf","significant"
"ENSMUSG00000027860",0.172599195395582,0.635290731549829,"Vangl1","non-significant"
"ENSMUSG00000027861",0.73053832917766,0.0016251731385736,"Casq2","significant"
"ENSMUSG00000027863",1.09322770283698,0.0230449602482521,"Cd2","significant"
"ENSMUSG00000027864",0.705484644195814,1.96021308491642e-05,"Ptgfrn","significant"
"ENSMUSG00000027865",0.0343426439534952,0.821236291632493,"Gdap2","non-significant"
"ENSMUSG00000027868",-0.260708494262826,0.00917914969991366,"Tbx15","significant"
"ENSMUSG00000027875",0.669762722214729,0.273028031521535,"Hmgcs2","non-significant"
"ENSMUSG00000027878",0.00468338843938771,0.988110540425125,"Notch2","non-significant"
"ENSMUSG00000027879",0.532029206408154,4.40252810694296e-12,"Sec22b","significant"
"ENSMUSG00000027881",0.0371900824517932,0.738407055100839,"Prpf38b","non-significant"
"ENSMUSG00000027882",-0.323985930082474,0.000721286054129036,"Stxbp3","significant"
"ENSMUSG00000027883",0.913671874377063,0.000172796821737509,"Gpsm2","significant"
"ENSMUSG00000027884",-0.016998098552655,0.881792453751244,"Clcc1","non-significant"
"ENSMUSG00000027887",-0.328222104356887,0.00987552012972415,"Sypl2","significant"
"ENSMUSG00000027889",0.168567469989594,0.304891520659767,"Ampd2","non-significant"
"ENSMUSG00000027890",0.0350021191691397,0.829303003101032,"Gstm4","non-significant"
"ENSMUSG00000027893",-0.116771501362156,0.162031256862466,"Ahcyl1","non-significant"
"ENSMUSG00000027894",1.35275077195775,1.24587101587598e-08,"Slc6a17","significant"
"ENSMUSG00000027895",-0.104600424411184,0.525982355723625,"Kcnc4","non-significant"
"ENSMUSG00000027896",-0.109154237202457,0.905425060826389,"Slc16a4","non-significant"
"ENSMUSG00000027900",-0.199858374796126,3.99814173343727e-05,"Dram2","significant"
"ENSMUSG00000027901",0.159560246116499,0.830726322337563,"Dennd2d","non-significant"
"ENSMUSG00000027905",0.0296202002485591,0.855295886838885,"Ddx20","non-significant"
"ENSMUSG00000027907",0.382812402151379,0.00495504619970405,"S100a11","significant"
"ENSMUSG00000027913",3.51682210452714,0.0439045626942297,"Crct1","significant"
"ENSMUSG00000027931",-0.136079404181734,0.380860774804177,"Npr1","non-significant"
"ENSMUSG00000027932",0.544243860496216,0.048215394063126,"Slc27a3","significant"
"ENSMUSG00000027933",-0.0397477771368695,0.677368096355753,"Ints3","non-significant"
"ENSMUSG00000027935",0.91152922764428,1.44900547889315e-06,"Rab13","significant"
"ENSMUSG00000027936",-0.219724443694885,0.00305543964157704,"Crtc2","significant"
"ENSMUSG00000027937",-0.134642966791399,0.23137259393689,"Jtb","non-significant"
"ENSMUSG00000027938",0.558840561863795,0.492858816657068,"Creb3l4","non-significant"
"ENSMUSG00000027939",0.488963597522819,0.572096594245622,"Nup210l","non-significant"
"ENSMUSG00000027940",0.377760755906816,0.22580003832516,"Tpm3","non-significant"
"ENSMUSG00000027942",-0.308389759202073,0.0488622091789614,"4933434E20Rik","significant"
"ENSMUSG00000027944",0.320178171695582,0.00375339486972331,"Hax1","significant"
"ENSMUSG00000027947",-0.080132923411443,0.810104795712294,"Il6ra","non-significant"
"ENSMUSG00000027950",1.36965883993384,0.00101088803167817,"Chrnb2","significant"
"ENSMUSG00000027951",0.426024407070446,0.00897676798670723,"Adar","significant"
"ENSMUSG00000027952",-0.414469158386478,0.000119751068564735,"Pmvk","significant"
"ENSMUSG00000027953",0.176492150155518,0.22274880455434,"Slc50a1","non-significant"
"ENSMUSG00000027954",-0.299918906023028,0.111036390458266,"Efna1","non-significant"
"ENSMUSG00000027955",0.00649349511924356,0.984787352107083,"Gask1b","non-significant"
"ENSMUSG00000027956",0.169678192321477,0.600423250833692,"Tmem144","non-significant"
"ENSMUSG00000027957",-0.282614867305809,0.0123192205221311,"Slc35a3","significant"
"ENSMUSG00000027959",-0.212094347034225,0.383512669452439,"Sass6","non-significant"
"ENSMUSG00000027961",-0.353869612695976,2.28230736956932e-07,"Lrrc39","significant"
"ENSMUSG00000027962",0.613260189429927,0.000211785917796239,"Vcam1","significant"
"ENSMUSG00000027963",-0.103164815183271,0.490619798317489,"Extl2","non-significant"
"ENSMUSG00000027966",1.81860378897289,0.15079341067687,"Col11a1","non-significant"
"ENSMUSG00000027968",0.122501563317942,0.182486786133064,"Larp7","non-significant"
"ENSMUSG00000027977",-1.45864102111146,0.390086639996232,"Ndst3","non-significant"
"ENSMUSG00000027978",1.18841208512937,0.000150744850207587,"Prss12","significant"
"ENSMUSG00000027981",0.13608481192576,0.432430558763497,"Rnpc3","non-significant"
"ENSMUSG00000027983",-0.0544938925490247,0.808323539562558,"Cyp2u1","non-significant"
"ENSMUSG00000027984",-0.187528873007925,0.020510564188511,"Hadh","significant"
"ENSMUSG00000027985",-0.094671791829677,0.942484835162317,"Lef1","non-significant"
"ENSMUSG00000027993",0.42827575711978,0.0195480063989551,"Trim2","significant"
"ENSMUSG00000027994",1.25677575979739,0.000428027205222255,"Mcub","significant"
"ENSMUSG00000027995",1.21535423333569,1.51411365543038e-05,"Tlr2","significant"
"ENSMUSG00000027996",-0.618743532878617,0.457258638089174,"Sfrp2","non-significant"
"ENSMUSG00000027997",0.0271039317372088,0.926374485839839,"Casp6","non-significant"
"ENSMUSG00000027998",0.101435288150271,0.188778275845262,"Plrg1","non-significant"
"ENSMUSG00000027999",0.276547239832802,0.0490319096639045,"Pla2g12a","significant"
"ENSMUSG00000028001",1.91535975539294,0.432889597798773,"Fga","non-significant"
"ENSMUSG00000028003",1.39981337550736,0.150305827152874,"Lrat","non-significant"
"ENSMUSG00000028005",-0.110857437507409,0.654500905642748,"Gucy1b1","non-significant"
"ENSMUSG00000028007",1.01165153601704,1.24879929785694e-09,"Snx7","significant"
"ENSMUSG00000028010",0.255058078723975,0.169427184977085,"Gar1","non-significant"
"ENSMUSG00000028011",3.3969802887472,0.0270410053342685,"Tdo2","significant"
"ENSMUSG00000028013",-0.17242740637873,0.0962159800268019,"Ppa2","non-significant"
"ENSMUSG00000028015",-0.0429171391625253,0.845030108553752,"Ctso","non-significant"
"ENSMUSG00000028016",0.0270511264383483,0.85687686036594,"Ints12","non-significant"
"ENSMUSG00000028017",0.177443541290115,0.195240851400078,"Egf","non-significant"
"ENSMUSG00000028018",0.127524484086698,0.674592384610491,"Gstcd","non-significant"
"ENSMUSG00000028019",0.459067170564713,0.113992700081228,"Pdgfc","non-significant"
"ENSMUSG00000028020",1.2316863551511,0.0553491577629541,"Glrb","non-significant"
"ENSMUSG00000028023",0.257821534566406,0.0718089935488418,"Pitx2","non-significant"
"ENSMUSG00000028024",0.773047274909167,0.000143576612904919,"Enpep","significant"
"ENSMUSG00000028028",0.0384073987987639,0.901183457982401,"Alpk1","non-significant"
"ENSMUSG00000028029",-0.0619671925436915,0.593954521702295,"Aimp1","non-significant"
"ENSMUSG00000028030",-0.201916842702171,0.00863771050951767,"Tbck","significant"
"ENSMUSG00000028031",-0.173246185663641,0.739201565011063,"Dkk2","non-significant"
"ENSMUSG00000028032",0.214538484210559,0.205451169147198,"Papss1","non-significant"
"ENSMUSG00000028033",-0.451042133824826,0.00206417028787416,"Kcnq5","significant"
"ENSMUSG00000028034",0.171305606301271,0.303956143389371,"Fubp1","non-significant"
"ENSMUSG00000028035",0.629008638143519,0.00338465025501454,"Dnajb4","significant"
"ENSMUSG00000028036",-0.272923892026138,0.571518036804095,"Ptgfr","non-significant"
"ENSMUSG00000028037",1.62188326254307,1.08289198010371e-09,"Ifi44","significant"
"ENSMUSG00000028039",-0.266003628752518,0.925425743411904,"Efna3","non-significant"
"ENSMUSG00000028040",-0.23350583031295,0.883787133758769,"Efna4","non-significant"
"ENSMUSG00000028041",0.0418433327083451,0.898040248346914,"Adam15","non-significant"
"ENSMUSG00000028042",-0.181995608644068,0.139259142123259,"Zbtb7b","non-significant"
"ENSMUSG00000028044",1.08660762189771,1.45346691907019e-07,"Cks1b","significant"
"ENSMUSG00000028047",1.07537802610258,1.29563075801796e-11,"Thbs3","significant"
"ENSMUSG00000028048",0.147618472751848,0.0760615686846265,"Gba1","non-significant"
"ENSMUSG00000028049",-0.065034527228307,0.483891814704663,"Scamp3","non-significant"
"ENSMUSG00000028051",-0.245965152781301,0.845850446315984,"Hcn3","non-significant"
"ENSMUSG00000028053",-0.358773901297882,4.35655428982469e-09,"Ash1l","significant"
"ENSMUSG00000028057",0.160477329652727,0.0868833895377329,"Rit1","non-significant"
"ENSMUSG00000028059",0.85407859374461,1.77410679299074e-11,"Arhgef2","significant"
"ENSMUSG00000028060",0.073121126954388,0.626134797804737,"Khdc4","non-significant"
"ENSMUSG00000028062",0.0630948527247097,0.591709469474338,"Lamtor2","non-significant"
"ENSMUSG00000028063",1.11166580076117,5.75627918412628e-33,"Lmna","significant"
"ENSMUSG00000028064",0.467793221811315,0.139080563069613,"Sema4a","non-significant"
"ENSMUSG00000028066",-0.253500503431467,0.0169968470358683,"Pmf1","significant"
"ENSMUSG00000028068",0.287173624943933,0.517670086564935,"Iqgap3","non-significant"
"ENSMUSG00000028069",0.0929044751386272,0.262142744627084,"Gpatch4","non-significant"
"ENSMUSG00000028070",-0.16870948747335,0.0293474394647671,"Naxe","significant"
"ENSMUSG00000028071",0.469969264241677,0.672282105014684,"Sh2d2a","non-significant"
"ENSMUSG00000028073",-0.0998812604604831,0.604355876210717,"Pear1","non-significant"
"ENSMUSG00000028076",0.709418148018962,0.0604115738974073,"Cd1d1","non-significant"
"ENSMUSG00000028078",0.552983469475436,0.0801054191774876,"Dclk2","non-significant"
"ENSMUSG00000028080",-0.217220262667644,0.0123202455272909,"Lrba","significant"
"ENSMUSG00000028081",0.15366885425574,0.0685470879362352,"Rps3a1","non-significant"
"ENSMUSG00000028082",0.570768287334006,3.76524448814948e-05,"Sh3d19","significant"
"ENSMUSG00000028085",-0.00290562076380944,0.987531814240375,"Gatb","non-significant"
"ENSMUSG00000028086",-0.298004995844583,0.000424686788631606,"Fbxw7","significant"
"ENSMUSG00000028088",-0.324655082039525,0.0182457129158442,"Fmo5","significant"
"ENSMUSG00000028089",-0.214589028131934,0.0324553525205675,"Chd1l","significant"
"ENSMUSG00000028093",-0.208710536291139,0.00429573611812639,"Acp6","significant"
"ENSMUSG00000028096",-0.224740641613144,0.0020703289268368,"Gpr89","significant"
"ENSMUSG00000028098",1.00683461178661,0.00416661954222429,"Rnf115","significant"
"ENSMUSG00000028099",-0.133814607514554,0.0541069558630523,"Polr3c","non-significant"
"ENSMUSG00000028100",0.774261336349756,0.105476310216301,"Nudt17","non-significant"
"ENSMUSG00000028101",0.0901982903468135,0.633085823745551,"Pias3","non-significant"
"ENSMUSG00000028102",-0.166895371937681,0.178301962383031,"Pex11b","non-significant"
"ENSMUSG00000028104",-0.178723376355178,0.0968614441097054,"Polr3gl","non-significant"
"ENSMUSG00000028106",-0.109324287742021,0.121787510680771,"Rprd2","non-significant"
"ENSMUSG00000028107",-0.0129565450289755,0.902191090488102,"Tars2","non-significant"
"ENSMUSG00000028108",0.391375838146283,0.0250769967403068,"Ecm1","significant"
"ENSMUSG00000028111",1.08881232218153,8.80993235868971e-05,"Ctsk","significant"
"ENSMUSG00000028114",-0.0646154768320294,0.59109579957986,"Mettl14","non-significant"
"ENSMUSG00000028115",1.47765097934234,0.504264148338772,"Bnipl","non-significant"
"ENSMUSG00000028116",1.42484511376057,2.85244917783136e-07,"Myoz2","significant"
"ENSMUSG00000028121",0.659115361521865,0.00100776824766008,"Bcar3","significant"
"ENSMUSG00000028124",-0.181569319021961,0.283937463268381,"Gclm","non-significant"
"ENSMUSG00000028125",1.10374574425005,0.0085468595341748,"Abca4","significant"
"ENSMUSG00000028126",-0.156408139009435,0.11279411641402,"Pip5k1a","non-significant"
"ENSMUSG00000028127",-0.287179152025039,9.04897565462863e-07,"Abcd3","significant"
"ENSMUSG00000028128",0.160155735101635,0.589660475440997,"F3","non-significant"
"ENSMUSG00000028132",-0.833600703035769,2.34210478709118e-15,"Tlcd4","significant"
"ENSMUSG00000028133",-0.290713728294688,0.328478948933149,"Rwdd3","non-significant"
"ENSMUSG00000028134",-0.122982878596114,0.325510502143766,"Ptbp2","non-significant"
"ENSMUSG00000028136",-0.430856445792509,6.31637910551644e-14,"Snx27","significant"
"ENSMUSG00000028137",0.616633791369953,0.544261046342346,"Celf3","non-significant"
"ENSMUSG00000028138",-0.163602183965431,0.0010517585641728,"Adh5","significant"
"ENSMUSG00000028139",0.135391815905632,0.603631077753075,"Riiad1","non-significant"
"ENSMUSG00000028140",0.0826637251736216,0.24748934985107,"Mrpl9","non-significant"
"ENSMUSG00000028141",-0.240625445313474,0.927155751588213,"Oaz3","non-significant"
"ENSMUSG00000028145",-0.235610782135292,0.105800746950774,"Them4","non-significant"
"ENSMUSG00000028149",-0.546709117247521,2.60273923044734e-17,"Rap1gds1","significant"
"ENSMUSG00000028150",-0.613094937945665,6.37869325854822e-13,"Rorc","significant"
"ENSMUSG00000028152",1.03856465001501,1.30626897071217e-13,"Tspan5","significant"
"ENSMUSG00000028156",-0.0746567907758618,0.554528534325464,"Eif4e","non-significant"
"ENSMUSG00000028158",0.972721167857812,2.4391029262428e-08,"Mttp","significant"
"ENSMUSG00000028159",-0.190327349136608,0.563384927347124,"Dapp1","non-significant"
"ENSMUSG00000028161",-0.0168172081456049,0.905867635521845,"Ppp3ca","non-significant"
"ENSMUSG00000028163",-0.0890890622051207,0.363528890596011,"Nfkb1","non-significant"
"ENSMUSG00000028164",-0.288571881947786,0.0674501487145848,"Manba","non-significant"
"ENSMUSG00000028165",-0.117424994503111,0.0983725963596157,"Cisd2","non-significant"
"ENSMUSG00000028167",0.197197639687071,0.687389295285133,"Bdh2","non-significant"
"ENSMUSG00000028172",0.54729231977966,0.777323153121942,"Tacr3","non-significant"
"ENSMUSG00000028173",-0.211839461565846,0.178592931084809,"Wls","non-significant"
"ENSMUSG00000028175",2.77399530741399,0.182276860679661,"Depdc1a","non-significant"
"ENSMUSG00000028177",1.34539972903082,0.053676268869361,"1810013D15Rik","non-significant"
"ENSMUSG00000028179",0.129074643033078,0.837399733078808,"Cth","non-significant"
"ENSMUSG00000028180",-0.0130020641147356,0.908408230987422,"Zranb2","non-significant"
"ENSMUSG00000028182",0.793034777335024,0.0389177434084565,"Lrriq3","significant"
"ENSMUSG00000028184",-0.42621376789454,0.0131840651651069,"Adgrl2","significant"
"ENSMUSG00000028185",1.27994168271647,0.355240764706393,"Dnase2b","non-significant"
"ENSMUSG00000028186",2.15760245298324,0.31538954349552,"Uox","non-significant"
"ENSMUSG00000028187",0.0706729622873312,0.612267236442875,"Rpf1","non-significant"
"ENSMUSG00000028188",0.0259550657081021,0.91841308095629,"Spata1","non-significant"
"ENSMUSG00000028189",-0.754757288249023,6.93098617727136e-06,"Ctbs","significant"
"ENSMUSG00000028191",0.110837276322716,0.365365660402914,"Bcl10","non-significant"
"ENSMUSG00000028194",-0.539245647014813,0.0447182394341338,"Ddah1","significant"
"ENSMUSG00000028195",0.503501869147301,0.39935891143987,"Ccn1","non-significant"
"ENSMUSG00000028197",1.15925543856844,1.23838603263031e-08,"Col24a1","significant"
"ENSMUSG00000028199",-0.362880468824914,4.19534966818731e-05,"Cryz","significant"
"ENSMUSG00000028207",0.391046891288273,7.82247534418499e-06,"Asph","significant"
"ENSMUSG00000028211",-0.0345202671881223,0.929396228163772,"Trp53inp1","non-significant"
"ENSMUSG00000028212",0.189259829411883,0.331321666359337,"Ccne2","non-significant"
"ENSMUSG00000028214",0.870257743280518,0.0134692786677488,"Gem","significant"
"ENSMUSG00000028218",0.611289235291635,5.34468663286784e-07,"Cibar1","significant"
"ENSMUSG00000028221",-0.174975283162701,0.0266793186291356,"Pip4p2","significant"
"ENSMUSG00000028222",-1.54952161699787,0.298636068686495,"Calb1","non-significant"
"ENSMUSG00000028223",-0.0677109706513056,0.514964295355324,"Decr1","non-significant"
"ENSMUSG00000028224",-0.184973946331909,0.00216286562509736,"Nbn","significant"
"ENSMUSG00000028226",1.24057152082745,0.168041546962146,"Mmp16","non-significant"
"ENSMUSG00000028228",-0.117625860355845,0.364434717775479,"Cpne3","non-significant"
"ENSMUSG00000028229",-0.131389691974826,0.422087984104589,"Rmdn1","non-significant"
"ENSMUSG00000028232",0.0211089737799272,0.929885907103524,"Tmem68","non-significant"
"ENSMUSG00000028233",-0.113589369042827,0.270821043407113,"Tgs1","non-significant"
"ENSMUSG00000028234",0.0607206751034303,0.721578078113487,"Rps20","non-significant"
"ENSMUSG00000028238",3.88409527726164,5.25923215120003e-11,"Atp6v0d2","significant"
"ENSMUSG00000028243",0.0924680188297101,0.769942801024145,"Ubxn2b","non-significant"
"ENSMUSG00000028245",-0.513911008277962,3.96024460894342e-20,"Nsmaf","significant"
"ENSMUSG00000028246",1.03998407017592,0.00669221973235469,"Faxc","significant"
"ENSMUSG00000028247",-0.0364135143925465,0.769523740242159,"Coq3","non-significant"
"ENSMUSG00000028248",-0.143030754661851,0.143979384859876,"Pnisr","non-significant"
"ENSMUSG00000028249",0.206200586168487,0.0119250445721718,"Sdcbp","significant"
"ENSMUSG00000028251",-0.0206917826126824,0.871391413878986,"Tstd3","non-significant"
"ENSMUSG00000028252",0.0688304475133241,0.611609603308782,"Ccnc","non-significant"
"ENSMUSG00000028255",4.65512869880144,0.000953584785393804,"Clca1","significant"
"ENSMUSG00000028256",0.215292145325998,0.0903148363081588,"Odf2l","non-significant"
"ENSMUSG00000028259",-0.428189620683472,0.438959095740649,"Fhl5","non-significant"
"ENSMUSG00000028261",-0.125886916695418,0.402685519064829,"Ndufaf4","non-significant"
"ENSMUSG00000028264",-1.82129282620259,0.374031435426007,"Spaca1","non-significant"
"ENSMUSG00000028266",-0.285685043151286,0.0102817834445726,"Lmo4","significant"
"ENSMUSG00000028268",0.714785782360702,6.38566438540873e-05,"Gbp3","significant"
"ENSMUSG00000028270",0.372742671988671,0.0390773480869069,"Gbp2","significant"
"ENSMUSG00000028271",0.120642972849943,0.384419347398287,"Gtf2b","non-significant"
"ENSMUSG00000028273",-0.0888458795948714,0.564547782161978,"Pdlim5","non-significant"
"ENSMUSG00000028274",-0.31535188351617,0.0131533627461505,"Rngtt","significant"
"ENSMUSG00000028277",-0.132016598950865,0.132132269260742,"Ube2j1","non-significant"
"ENSMUSG00000028278",-0.581354319150988,1.51324651647938e-12,"Rragd","significant"
