"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000025504",-0.249699432937353,0.454149939475801,"Eps8l2","non-significant"
"ENSMUSG00000025505",-0.137842911919301,0.278781457485001,"Tmem80","non-significant"
"ENSMUSG00000025507",0.942963265391633,0.00560438386899077,"Pidd1","significant"
"ENSMUSG00000025508",0.148175211857433,0.449911643763873,"Rplp2","non-significant"
"ENSMUSG00000025509",-0.0463695843527707,0.792365354982213,"Pnpla2","non-significant"
"ENSMUSG00000025510",0.0877177197588586,0.172282226590181,"Cd151","non-significant"
"ENSMUSG00000025511",0.346102341943693,0.139373963692573,"Tspan4","non-significant"
"ENSMUSG00000025512",0.228665276213165,0.286105576973631,"Chid1","non-significant"
"ENSMUSG00000025515",-0.0273314431832703,0.982137286031974,"Muc2","non-significant"
"ENSMUSG00000025521",0.0619604938519283,0.644972222879,"Tmem192","non-significant"
"ENSMUSG00000025525",0.035348076952953,0.802656606596357,"Apool","non-significant"
"ENSMUSG00000025529",-0.301794155836943,0.751249829465585,"Zfp711","non-significant"
"ENSMUSG00000025531",-0.410439406461661,9.24681681615578e-09,"Chm","significant"
"ENSMUSG00000025532",-0.0520444343570875,0.684411467119923,"Crcp","non-significant"
"ENSMUSG00000025533",0.464000356158192,0.0067679226135861,"Asl","significant"
"ENSMUSG00000025534",0.623168287219298,2.19518365839047e-09,"Gusb","significant"
"ENSMUSG00000025537",-0.519371917190515,6.65065036403007e-08,"Phkg1","significant"
"ENSMUSG00000025538",-0.19704645100382,0.231774406351222,"Sumf2","non-significant"
"ENSMUSG00000025544",0.0326219963175557,0.716906259053394,"Tm9sf2","non-significant"
"ENSMUSG00000025545",0.0630474130327409,0.522316796982237,"Clybl","non-significant"
"ENSMUSG00000025555",0.255837195660698,0.0076841782447502,"Farp1","significant"
"ENSMUSG00000025558",-0.506135927941046,0.0022916232944195,"Dock9","significant"
"ENSMUSG00000025571",-0.340260171229261,2.89505979980365e-05,"Tnrc6c","significant"
"ENSMUSG00000025572",0.262333007624,0.0855605095180832,"Tmc6","non-significant"
"ENSMUSG00000025574",0.342865269814814,0.0891757283719053,"Tk1","non-significant"
"ENSMUSG00000025575",0.0975643905547606,0.290604688011985,"Cant1","non-significant"
"ENSMUSG00000025576",-0.639039549564702,0.719659400905244,"Rbfox3","non-significant"
"ENSMUSG00000025577",0.149378785718844,0.74478186980814,"Cbx2","non-significant"
"ENSMUSG00000025578",0.300264983694159,0.308933289234123,"Cbx8","non-significant"
"ENSMUSG00000025579",-0.609141066248905,1.75440535031599e-10,"Gaa","significant"
"ENSMUSG00000025580",0.0306555245087536,0.763745308583671,"Eif4a3","non-significant"
"ENSMUSG00000025582",0.771576802448722,0.229320938419974,"Nptx1","non-significant"
"ENSMUSG00000025583",-0.247540437765944,0.00953950748059954,"Rptor","significant"
"ENSMUSG00000025584",-0.139509108960574,0.494865988812872,"Pde8a","non-significant"
"ENSMUSG00000025586",-0.295599370204229,0.0306629748717234,"Cpeb1","significant"
"ENSMUSG00000025588",-0.336301233564207,0.475397841292492,"Nat1","non-significant"
"ENSMUSG00000025591",0.0135700040725423,0.942169686411636,"Tma16","non-significant"
"ENSMUSG00000025592",-0.830370242814232,0.003909919000757,"Dach2","significant"
"ENSMUSG00000025597",-0.250738920359917,0.447248933567621,"Klhl4","non-significant"
"ENSMUSG00000025602",-0.120878749478036,0.521412741886972,"Zfp202","non-significant"
"ENSMUSG00000025607",0.198253913347027,0.0452558302582435,"Copg2","significant"
"ENSMUSG00000025608",-0.253274241950451,0.247663134075583,"Podxl","non-significant"
"ENSMUSG00000025609",-0.265044521661271,3.12607693406088e-07,"Mkln1","significant"
"ENSMUSG00000025610",-0.034481845898145,0.960668093757333,"Map3k7cl","non-significant"
"ENSMUSG00000025612",-0.474890646061933,0.000454004644064854,"Bach1","significant"
"ENSMUSG00000025613",0.0873603541117267,0.176089777861207,"Cct8","non-significant"
"ENSMUSG00000025616",0.00192184491789996,0.987271180199642,"Usp16","non-significant"
"ENSMUSG00000025626",-0.178374619133934,0.223999881608574,"Phf6","non-significant"
"ENSMUSG00000025630",0.2285882459455,0.00647940571510789,"Hprt1","significant"
"ENSMUSG00000025644",-0.663820508235031,0.82367373990748,"Gm7628","non-significant"
"ENSMUSG00000025645",0.075788019171147,0.618582799145366,"Ccdc51","non-significant"
"ENSMUSG00000025646",0.082172362281513,0.608345622666748,"Atrip","non-significant"
"ENSMUSG00000025647",0.502993984844269,0.00124955870014222,"Shisa5","significant"
"ENSMUSG00000025648",-0.36618508558629,0.037715608158024,"Pfkfb4","significant"
"ENSMUSG00000025650",0.386704379195204,0.0553632948754757,"Col7a1","non-significant"
"ENSMUSG00000025651",-0.0992919923897823,0.365560938896903,"Uqcrc1","non-significant"
"ENSMUSG00000025656",-0.440163461350647,8.6225877901127e-05,"Arhgef9","significant"
"ENSMUSG00000025658",-0.746905510254969,0.385651561999092,"Cnksr2","non-significant"
"ENSMUSG00000025665",2.36458345547903,1.17119917994187e-05,"Rps6ka6","significant"
"ENSMUSG00000025666",0.482171977743599,2.98001739876019e-05,"Tmem47","significant"
"ENSMUSG00000025701",1.489134584636,2.49744985902742e-05,"Alox5","significant"
"ENSMUSG00000025702",-0.0368415110797819,0.546590711719949,"Marchf8","non-significant"
"ENSMUSG00000025722",0.220803314340808,0.291665990586791,"Wdr73","non-significant"
"ENSMUSG00000025723",0.0610470922734601,0.903948952849689,"Nmb","non-significant"
"ENSMUSG00000025724",0.231433066309383,0.0275498634708225,"Sec11a","significant"
"ENSMUSG00000025726",0.433607439260606,0.364736022476014,"Slc28a1","non-significant"
"ENSMUSG00000025728",-0.0838000923554199,0.391566372722789,"Pigq","non-significant"
"ENSMUSG00000025730",0.0936591471580534,0.473012231374229,"Rab40c","non-significant"
"ENSMUSG00000025731",-0.312260653567752,0.000438433467661741,"Mettl26","significant"
"ENSMUSG00000025732",-0.159283285855263,0.270769391558401,"Mcrip2","non-significant"
"ENSMUSG00000025733",-0.274449473235537,0.00462537938955838,"Rhot2","significant"
"ENSMUSG00000025735",-0.153596153871109,0.749938139154894,"Rhbdl1","non-significant"
"ENSMUSG00000025736",0.0853218035643926,0.608534369424106,"Jmjd8","non-significant"
"ENSMUSG00000025737",-0.0697092062729313,0.542368368454876,"Wdr24","non-significant"
"ENSMUSG00000025738",-0.0425301768996206,0.908159538057549,"Fbxl16","non-significant"
"ENSMUSG00000025742",0.572215321081972,0.0235070110560548,"Prps2","significant"
"ENSMUSG00000025743",0.202757959029977,0.207211981465751,"Sdc3","non-significant"
"ENSMUSG00000025745",-0.331178387502785,9.71896655709705e-05,"Hadha","significant"
"ENSMUSG00000025746",1.65306041682688,0.27484237116914,"Il6","non-significant"
"ENSMUSG00000025747",0.865154641631766,0.0432060145143092,"Tyms","significant"
"ENSMUSG00000025754",0.0133934647435955,0.952854720777615,"Agbl1","non-significant"
"ENSMUSG00000025757",-0.0858477337824129,0.693231729940775,"Hspa4l","non-significant"
"ENSMUSG00000025758",0.958990854609202,0.000588422573690719,"Plk4","significant"
"ENSMUSG00000025759",-0.414654316227367,7.85444116416461e-09,"Mfsd8","significant"
"ENSMUSG00000025762",-0.130244749445623,0.0721430689018725,"Larp1b","non-significant"
"ENSMUSG00000025764",-0.354293996757631,0.000897977897292916,"Jade1","significant"
"ENSMUSG00000025766",-0.127470616529767,0.411718607818462,"D3Ertd751e","non-significant"
"ENSMUSG00000025776",0.220846301058755,0.678648662546672,"Crispld1","non-significant"
"ENSMUSG00000025777",-1.32616310041707,9.17018506190464e-07,"Gdap1","significant"
"ENSMUSG00000025779",0.116684896743115,0.855599439156374,"Ly96","non-significant"
"ENSMUSG00000025780",0.428230329243281,0.0398215694544174,"Itih5","significant"
"ENSMUSG00000025781",-0.242924681420101,0.00277935078630301,"Atp5f1c","significant"
"ENSMUSG00000025782",-0.224357820385558,0.0369922772836138,"Taf3","significant"
"ENSMUSG00000025784",0.83603821505756,3.46423473844375e-05,"Clec3b","significant"
"ENSMUSG00000025785",-0.0900954271965485,0.500842868888068,"Exosc7","non-significant"
"ENSMUSG00000025786",-0.3056914418486,5.41919868274707e-08,"Zdhhc3","significant"
"ENSMUSG00000025787",0.300907489698056,0.849631518368279,"Tgm4","non-significant"
"ENSMUSG00000025789",1.94602379517749,0.000156243499882315,"St8sia2","significant"
"ENSMUSG00000025790",-0.268067566679214,0.045385474588074,"Slco3a1","significant"
"ENSMUSG00000025791",-0.55157937461471,1.66405021691893e-06,"Pgm1","significant"
"ENSMUSG00000025792",0.52800803008807,0.00015498099732395,"Slc25a10","significant"
"ENSMUSG00000025793",0.369519104318012,0.000289530204597532,"Hgs","significant"
"ENSMUSG00000025794",0.0839730412751982,0.489534866108675,"Rpl14","non-significant"
"ENSMUSG00000025795",0.179851368590213,0.0495634969045657,"Rassf3","significant"
"ENSMUSG00000025804",1.51996958275964,0.00684592039974932,"Ccr1","significant"
"ENSMUSG00000025809",0.179814918391476,0.0747858839623239,"Itgb1","non-significant"
"ENSMUSG00000025810",-0.29718049884249,0.169518875170107,"Nrp1","non-significant"
"ENSMUSG00000025812",-0.366677291603796,2.47074797833685e-05,"Pard3","significant"
"ENSMUSG00000025813",-0.24569882631889,0.0301462223949138,"Homer2","significant"
"ENSMUSG00000025815",-0.291931022849436,0.177008125764758,"Dhtkd1","non-significant"
"ENSMUSG00000025816",-0.486277975513988,1.48806415738657e-12,"Sec61a2","significant"
"ENSMUSG00000025817",0.257489177882404,0.14480210625879,"Nudt5","non-significant"
"ENSMUSG00000025821",-0.10829995185229,0.386448651591147,"Zfp282","non-significant"
"ENSMUSG00000025823",0.852865710308647,4.76666070134924e-20,"Pdia4","significant"
"ENSMUSG00000025825",0.069026955573186,0.528241599982938,"Iscu","non-significant"
"ENSMUSG00000025854",0.157469031234525,0.270928369046988,"Fam20c","non-significant"
"ENSMUSG00000025855",-0.278309187030433,0.652233441039192,"Prkar1b","non-significant"
"ENSMUSG00000025856",0.144269347360058,0.360812122857529,"Pdgfa","non-significant"
"ENSMUSG00000025857",-0.206648557022324,0.0601261446750843,"Dnaaf5","non-significant"
"ENSMUSG00000025858",0.10963917921737,0.320598764604037,"Get4","non-significant"
"ENSMUSG00000025860",-0.212047915408237,0.00270091762730906,"Xiap","significant"
"ENSMUSG00000025862",-0.348507227363443,3.88428567802382e-08,"Stag2","significant"
"ENSMUSG00000025867",-0.245809656014622,0.433934959187988,"Cplx2","non-significant"
"ENSMUSG00000025868",-0.028363654391936,0.863397749861087,"Higd2a","non-significant"
"ENSMUSG00000025869",0.06906598839184,0.672760629560462,"Nop16","non-significant"
"ENSMUSG00000025870",0.0776850293778343,0.833417170344584,"Arl10","non-significant"
"ENSMUSG00000025871",-0.436116762584093,1.76303014078822e-11,"4833439L19Rik","significant"
"ENSMUSG00000025872",-0.17972563868869,0.0376175204113899,"Thoc3","significant"
"ENSMUSG00000025873",-0.126250233539298,0.282067978209278,"Faf2","non-significant"
"ENSMUSG00000025875",0.421322551793935,0.00255554652309849,"Tspan17","significant"
"ENSMUSG00000025876",-0.755602265102046,1.13988249201085e-10,"Unc5a","significant"
"ENSMUSG00000025877",1.40235601405696,3.24180412471605e-05,"Hk3","significant"
"ENSMUSG00000025878",0.0533289997542291,0.640552133209794,"Uimc1","non-significant"
"ENSMUSG00000025880",-0.429542937079381,0.00935125355592515,"Smad7","significant"
"ENSMUSG00000025885",-0.532353023562683,0.254385930326915,"Myo5b","non-significant"
"ENSMUSG00000025887",-0.0316863687612841,0.916953185051756,"Casp12","non-significant"
"ENSMUSG00000025888",0.723243718019916,0.0246237367948513,"Casp1","significant"
"ENSMUSG00000025889",-1.68225932390769,0.119214499845125,"Snca","non-significant"
"ENSMUSG00000025892",1.94020085491038,0.30130136208729,"Gria4","non-significant"
"ENSMUSG00000025893",-0.208355374266804,0.235241270533723,"Kbtbd3","non-significant"
"ENSMUSG00000025894",0.0333771147234723,0.803149247429166,"Aasdhppt","non-significant"
"ENSMUSG00000025898",0.0230316615093383,0.884271175967406,"Cwf19l2","non-significant"
"ENSMUSG00000025899",-0.273919179304395,0.000509249465833375,"Alkbh8","significant"
"ENSMUSG00000025900",1.40562558521065,0.0318605733251119,"Rp1","significant"
"ENSMUSG00000025902",-0.265442537950881,0.148895750006727,"Sox17","non-significant"
"ENSMUSG00000025903",-0.163791062767318,0.0122070973948639,"Lypla1","significant"
"ENSMUSG00000025907",-0.138148719137092,0.1443849701108,"Rb1cc1","non-significant"
"ENSMUSG00000025911",-0.135242351587682,0.42230616383697,"Adhfe1","non-significant"
"ENSMUSG00000025912",0.229659312407239,0.690722124164969,"Mybl1","non-significant"
"ENSMUSG00000025915",-0.0373983721432988,0.821267613877413,"Sgk3","non-significant"
"ENSMUSG00000025916",0.878023248067186,0.505021587830559,"Ppp1r42","non-significant"
"ENSMUSG00000025917",-0.0339928522117195,0.720779456070093,"Cops5","non-significant"
"ENSMUSG00000025920",0.0465910201103727,0.677187524329104,"Stau2","non-significant"
"ENSMUSG00000025921",0.218219376072273,0.270036073697725,"Rdh10","non-significant"
"ENSMUSG00000025922",0.78108152916572,0.681745557227783,"Rpl7-ps8","non-significant"
"ENSMUSG00000025925",-0.0562090589194819,0.843283537426293,"Terf1","non-significant"
"ENSMUSG00000025930",0.782387113125203,0.0130295064411594,"Msc","significant"
"ENSMUSG00000025931",0.394194716154635,0.429951903646958,"Paqr8","non-significant"
"ENSMUSG00000025932",-0.473982833106282,0.00173626839426954,"Eya1","significant"
"ENSMUSG00000025933",0.112979781082887,0.808334546780364,"Tmem14a","non-significant"
"ENSMUSG00000025934",-0.931848362950955,0.249967480929198,"Gsta3","non-significant"
"ENSMUSG00000025935",1.0338201666706,3.11932910845197e-35,"Tram1","significant"
"ENSMUSG00000025937",-0.196229184865935,0.0216679704837717,"Lactb2","significant"
"ENSMUSG00000025938",0.0675476673072259,0.601739983886571,"Slco5a1","non-significant"
"ENSMUSG00000025939",0.019693487615808,0.902817129894281,"Ube2w","non-significant"
"ENSMUSG00000025940",-0.0547230713523765,0.721235011638764,"Tmem70","non-significant"
"ENSMUSG00000025946",2.24201459226865,0.223181213637058,"Pth2r","non-significant"
"ENSMUSG00000025949",-0.0321382682503912,0.864635688155714,"Pikfyve","non-significant"
"ENSMUSG00000025950",0.127036057768175,0.333736297719601,"Idh1","non-significant"
"ENSMUSG00000025956",0.596821554968251,4.353276371651e-09,"Mettl21a","significant"
"ENSMUSG00000025958",-0.190721295358789,0.0674798438492435,"Creb1","non-significant"
"ENSMUSG00000025959",-0.0140258779860025,0.959421903759366,"Klf7","non-significant"
"ENSMUSG00000025962",0.0226185121553563,0.82487040402256,"Fastkd2","non-significant"
"ENSMUSG00000025964",0.38499358699409,0.308365863451836,"Adam23","non-significant"
"ENSMUSG00000025967",0.166738224240131,0.0286158155025338,"Eef1b2","significant"
"ENSMUSG00000025968",-0.225100582020503,0.00316951778136716,"Ndufs1","significant"
"ENSMUSG00000025969",0.0686214692670782,0.740088813602231,"Nrp2","non-significant"
"ENSMUSG00000025971",-0.282505204067792,0.00346073465532754,"Maip1","significant"
"ENSMUSG00000025978",0.166933121719666,0.457738273094507,"Rftn2","non-significant"
"ENSMUSG00000025979",-0.0295224040806157,0.764293483810594,"Mob4","non-significant"
"ENSMUSG00000025980",-0.181048337211296,0.0373950742050207,"Hspd1","significant"
"ENSMUSG00000025981",0.0664151015265827,0.847187948671041,"Coq10b","non-significant"
"ENSMUSG00000025982",-0.125301118116897,0.386922153141637,"Sf3b1","non-significant"
"ENSMUSG00000025983",0.95034914964789,0.513672631535651,"Ccdc150","non-significant"
"ENSMUSG00000025986",0.1623387142152,0.593706287631824,"Slc39a10","non-significant"
"ENSMUSG00000025991",0.0588935192260606,0.988308858920395,"Cps1","non-significant"
"ENSMUSG00000025993",-0.392070618625871,0.0055554811366259,"Slc40a1","significant"
"ENSMUSG00000025995",-0.0155403898217263,0.908460177407148,"Wdr75","non-significant"
"ENSMUSG00000025997",-0.365658030591535,0.0440288406114753,"Ikzf2","significant"
"ENSMUSG00000026000",-0.0543074533379889,0.703241859142153,"Lancl1","non-significant"
"ENSMUSG00000026003",-0.246842535423879,0.0152560218879662,"Acadl","significant"
"ENSMUSG00000026004",0.0981219319962343,0.462197792074985,"Kansl1l","non-significant"
"ENSMUSG00000026005",-0.305628957006445,0.000817595494997182,"Rpe","significant"
"ENSMUSG00000026009",2.50153529911029,0.00787115739028763,"Icos","significant"
"ENSMUSG00000026011",1.01905659116203,0.29757117516928,"Ctla4","non-significant"
"ENSMUSG00000026012",1.2825923038483,2.45990329518094e-07,"Cd28","significant"
"ENSMUSG00000026014",0.248310589135539,0.0155722479439292,"Raph1","significant"
"ENSMUSG00000026017",-0.452246225952575,0.000316623521961557,"Carf","significant"
"ENSMUSG00000026018",-0.0291016057017818,0.988069014812991,"Ica1l","non-significant"
"ENSMUSG00000026019",-0.153720737093192,0.0742695181202549,"Wdr12","non-significant"
"ENSMUSG00000026020",-0.0026912571972685,0.987271180199642,"Nop58","non-significant"
"ENSMUSG00000026021",0.0414703384963685,0.726703704654484,"Sumo1","non-significant"
"ENSMUSG00000026023",0.605217676115485,0.553474117510848,"Cdk15","non-significant"
"ENSMUSG00000026024",-0.0746783704847164,0.540577628417833,"Als2","non-significant"
"ENSMUSG00000026027",-0.180342960826583,0.00220356821304011,"Stradb","significant"
"ENSMUSG00000026028",-0.0401148889625002,0.718133796253913,"Trak2","non-significant"
"ENSMUSG00000026029",0.271886862370681,0.247101042353704,"Casp8","non-significant"
"ENSMUSG00000026031",0.0192690743016433,0.890637767660615,"Cflar","non-significant"
"ENSMUSG00000026032",0.160281446782892,0.144301867969758,"Ndufb3","non-significant"
"ENSMUSG00000026034",-0.15932027566151,0.283677602717915,"Clk1","non-significant"
"ENSMUSG00000026035",-0.0258732667771185,0.886434463224897,"Ppil3","non-significant"
"ENSMUSG00000026036",0.16666323080446,0.110268606274338,"Nif3l1","non-significant"
"ENSMUSG00000026037",0.140849778923517,0.0766515429997187,"Orc2","non-significant"
"ENSMUSG00000026039",1.36864312478806,0.0182875475993888,"Sgo2a","significant"
"ENSMUSG00000026042",1.20521048310888,5.24437045759566e-10,"Col5a2","significant"
"ENSMUSG00000026043",1.69703368005464,1.51623942802435e-13,"Col3a1","significant"
"ENSMUSG00000026047",0.0215497330953112,0.940069193406521,"Poglut2","non-significant"
"ENSMUSG00000026048",-0.119529630106971,0.425544163762108,"Ercc5","non-significant"
"ENSMUSG00000026049",0.157383271955292,0.664576492658363,"Tex30","non-significant"
"ENSMUSG00000026051",-0.444750395292372,0.73296520117556,"Ecrg4","non-significant"
"ENSMUSG00000026062",-0.170886806108112,0.17936509972024,"Slc9a2","non-significant"
"ENSMUSG00000026064",0.978815295462826,0.145279916262762,"Ptp4a1","non-significant"
"ENSMUSG00000026065",0.504851923399635,0.0639680291862906,"Slc9a4","non-significant"
"ENSMUSG00000026068",1.08149006871403,0.1394856597247,"Il18rap","non-significant"
"ENSMUSG00000026069",1.00399565857281,0.0059550053471624,"Il1rl1","significant"
"ENSMUSG00000026070",1.01372391164702,0.323429176435281,"Il18r1","non-significant"
"ENSMUSG00000026072",-0.0342497108335548,0.912515987747208,"Il1r1","non-significant"
"ENSMUSG00000026073",0.312849667018799,0.549436123572256,"Il1r2","non-significant"
"ENSMUSG00000026074",0.449382982316334,0.000623795663125989,"Map4k4","significant"
"ENSMUSG00000026077",-0.186235175931924,0.88361837721235,"Npas2","non-significant"
"ENSMUSG00000026078",0.268453535748506,0.000170911538891016,"Pdcl3","significant"
"ENSMUSG00000026080",0.154478321648088,0.853819845370176,"Chst10","non-significant"
"ENSMUSG00000026082",-0.480569680541353,2.33379794494059e-06,"Rev1","significant"
"ENSMUSG00000026083",-0.0823623318452543,0.365070963255705,"Eif5b","non-significant"
"ENSMUSG00000026087",-0.142640496167857,0.0186288035873314,"Mrpl30","significant"
"ENSMUSG00000026088",0.047348198251509,0.911975847070964,"Mitd1","non-significant"
"ENSMUSG00000026090",-0.35306831240207,0.349401363876154,"Cracdl","non-significant"
"ENSMUSG00000026094",0.243367807389257,0.182168254004839,"Stk17b","non-significant"
"ENSMUSG00000026095",-0.0651772334238581,0.781264175434569,"Asnsd1","non-significant"
"ENSMUSG00000026096",-0.181411155674148,0.346861176403365,"Osgepl1","non-significant"
"ENSMUSG00000026097",-0.26340028562454,0.0731365253690179,"Ormdl1","non-significant"
"ENSMUSG00000026098",-0.243171905954762,0.363960255235506,"Pms1","non-significant"
"ENSMUSG00000026100",-1.36908850531785,1.31205987507773e-11,"Mstn","significant"
"ENSMUSG00000026102",-0.225807144514408,0.155005366651912,"Inpp1","non-significant"
"ENSMUSG00000026103",0.0106179491440034,0.92264104934612,"Gls","non-significant"
"ENSMUSG00000026104",0.139455403018157,0.419861544336569,"Stat1","non-significant"
"ENSMUSG00000026107",0.649803573657532,1.22904578708904e-05,"Nabp1","significant"
"ENSMUSG00000026109",1.11199313993617,0.000441253860167762,"Tmeff2","significant"
"ENSMUSG00000026110",0.201263224931468,0.239629237829624,"Mgat4a","non-significant"
"ENSMUSG00000026111",0.0595285153799845,0.699458018753429,"Unc50","non-significant"
"ENSMUSG00000026112",0.105675666038997,0.191273788170219,"Coa5","non-significant"
"ENSMUSG00000026113",-0.0186245169871763,0.904050080230353,"Inpp4a","non-significant"
"ENSMUSG00000026114",0.285541863914396,0.378575693368856,"Cnga3","non-significant"
"ENSMUSG00000026116",-0.904954151931271,2.99511918291043e-13,"Tmem131","significant"
"ENSMUSG00000026117",1.35227996328298,0.00423194853459273,"Zap70","significant"
"ENSMUSG00000026121",-0.0233662081153943,0.954678293441608,"Sema4c","non-significant"
"ENSMUSG00000026123",-0.263670712086415,0.000307000148266965,"Plekhb2","significant"
"ENSMUSG00000026126",0.247246797673524,0.473672511601158,"Ptpn18","non-significant"
"ENSMUSG00000026127",0.011244735609661,0.938128213312994,"Imp4","non-significant"
"ENSMUSG00000026131",-0.487658195152434,2.48689810348449e-05,"Dst","significant"
"ENSMUSG00000026134",0.13872970309637,0.80497238654091,"Prim2","non-significant"
"ENSMUSG00000026135",-0.0329237740670522,0.91341891865966,"Zfp142","non-significant"
"ENSMUSG00000026141",0.823831100141642,0.0900234386083697,"Col19a1","non-significant"
"ENSMUSG00000026142",0.0131206798639088,0.93357330998835,"Rhbdd1","non-significant"
"ENSMUSG00000026147",-1.28885364588438,0.00070258933595315,"Col9a1","significant"
"ENSMUSG00000026150",-0.205093444374657,2.22755176935625e-05,"Mff","significant"
"ENSMUSG00000026153",-0.10219343849734,0.303669779335749,"Fam135a","non-significant"
"ENSMUSG00000026154",0.146012492719949,0.387328126862761,"Sdhaf4","non-significant"
"ENSMUSG00000026155",-0.0153154623517219,0.914200328825328,"Smap1","non-significant"
"ENSMUSG00000026158",0.17406664646081,0.15735858021086,"Ogfrl1","non-significant"
"ENSMUSG00000026159",-0.310031241979901,4.52329778833774e-07,"Agfg1","significant"
"ENSMUSG00000026162",0.0908921394736778,0.599454856790659,"Nhej1","non-significant"
"ENSMUSG00000026163",-1.34589445655489,0.0442700351726838,"Sphkap","significant"
"ENSMUSG00000026167",0.619471181595548,0.63664211434621,"Wnt10a","non-significant"
"ENSMUSG00000026170",-0.740907565577686,2.03186249206136e-05,"Cyp27a1","significant"
"ENSMUSG00000026171",0.0365063646032577,0.779425813055035,"Rnf25","non-significant"
"ENSMUSG00000026172",-0.0733749051733728,0.608345622666748,"Bcs1l","non-significant"
"ENSMUSG00000026173",-0.329574239373092,0.160297675765923,"Plcd4","non-significant"
"ENSMUSG00000026174",-0.271824615385127,0.00600854680989112,"Cnot9","significant"
"ENSMUSG00000026175",0.248413548034907,0.889223911978666,"Vil1","non-significant"
"ENSMUSG00000026176",-0.361042494924672,1.70902152891217e-13,"Ctdsp1","significant"
"ENSMUSG00000026177",1.74396114889016,1.48034209801553e-11,"Slc11a1","significant"
"ENSMUSG00000026179",-0.0418349214020149,0.793754867216099,"Pnkd","non-significant"
"ENSMUSG00000026180",0.460512635757118,0.672255544747953,"Cxcr2","non-significant"
"ENSMUSG00000026181",-0.0185730169420759,0.905525937311459,"Ppm1f","non-significant"
"ENSMUSG00000026185",-0.248859434062,0.510872273281987,"Igfbp5","non-significant"
"ENSMUSG00000026187",-0.149214712531445,0.261195255720192,"Xrcc5","non-significant"
"ENSMUSG00000026188",-0.533529631400418,0.784551656385631,"Tmem169","non-significant"
"ENSMUSG00000026189",0.0269956784400838,0.893458849620049,"Pecr","non-significant"
"ENSMUSG00000026192",0.0884411442605169,0.359019653297374,"Atic","non-significant"
"ENSMUSG00000026193",1.03924248710481,0.000226540955885822,"Fn1","significant"
"ENSMUSG00000026196",1.06279042337163,0.150326337983355,"Bard1","non-significant"
"ENSMUSG00000026197",-0.0519189344336385,0.782373142588855,"Zfand2b","non-significant"
"ENSMUSG00000026198",-0.00660743601547998,0.993034120199943,"Abcb6","non-significant"
"ENSMUSG00000026199",-0.171734149761609,0.215561934876568,"Ankzf1","non-significant"
"ENSMUSG00000026200",0.367176612314936,0.222220988051857,"Glb1l","non-significant"
"ENSMUSG00000026201",-0.0295236421782932,0.811308351020377,"Stk16","non-significant"
"ENSMUSG00000026202",-0.0220793319654524,0.910188185444354,"Tuba4a","non-significant"
"ENSMUSG00000026203",-0.185217033945722,0.125650944131407,"Dnajb2","non-significant"
"ENSMUSG00000026204",2.24006232406561,0.0238294975327103,"Ptprn","significant"
"ENSMUSG00000026205",2.66299839289118,0.000197983196053044,"Slc23a3","significant"
"ENSMUSG00000026207",-0.411328889118671,1.81208626363543e-08,"Speg","significant"
"ENSMUSG00000026208",0.247943733134875,0.000296748622737282,"Des","significant"
"ENSMUSG00000026209",0.177325435816048,0.0285758339923298,"Dnpep","significant"
"ENSMUSG00000026211",-0.0129330006052753,0.946785231842112,"Obsl1","non-significant"
"ENSMUSG00000026213",0.0343404828012874,0.887221237422082,"Stk11ip","non-significant"
"ENSMUSG00000026219",-0.0859532818398873,0.313400935210067,"Trip12","non-significant"
"ENSMUSG00000026220",2.08603707889475,0.244673485219528,"Slc16a14","non-significant"
"ENSMUSG00000026222",0.285822186227638,0.0356677661668851,"Sp100","significant"
"ENSMUSG00000026223",0.376988115320534,0.0014302464932865,"Itm2c","significant"
"ENSMUSG00000026227",1.0835256766576,0.707964692675418,"2810459M11Rik","non-significant"
"ENSMUSG00000026228",0.760153044269942,0.505937751584724,"Htr2b","non-significant"
"ENSMUSG00000026229",-0.11818504617804,0.190688762560115,"Psmd1","non-significant"
"ENSMUSG00000026234",-0.0562329888484121,0.596379912313437,"Ncl","non-significant"
"ENSMUSG00000026235",-0.0517813968807627,0.866393439992205,"Epha4","non-significant"
"ENSMUSG00000026238",0.597171730652939,2.8064652012513e-08,"Ptma","significant"
"ENSMUSG00000026239",-0.00508674072671077,0.978317891493228,"Pde6d","non-significant"
"ENSMUSG00000026240",0.0279737475441945,0.815199882963141,"Cops7b","non-significant"
"ENSMUSG00000026241",-1.01904500528783,0.227921032337039,"Nppc","non-significant"
"ENSMUSG00000026245",-0.0817664325219474,0.329633978667031,"Farsb","non-significant"
"ENSMUSG00000026247",-2.83144457314133,0.1443849701108,"Ecel1","non-significant"
"ENSMUSG00000026248",-0.0101334470385929,0.932320941569334,"Mrpl44","non-significant"
"ENSMUSG00000026249",-0.400241623971105,1.27610723316031e-11,"Serpine2","significant"
"ENSMUSG00000026251",1.05656377634025,9.45935155566236e-05,"Chrnd","significant"
"ENSMUSG00000026253",4.67856723667444,5.63088495025876e-17,"Chrng","significant"
"ENSMUSG00000026254",-0.244395789093064,0.0212538953029076,"Eif4e2","significant"
"ENSMUSG00000026255",0.152906140298498,0.751312726056729,"Efhd1","non-significant"
